2811132925	1745284
1457129583	34
2937728325	404
1085514436	93
1728155745	55
3535168065	0
3040580440	10535
3022143161	6123
1015944672	109
2505673542	511
2253100695	66
55759113	171
3202205840	531
483597965	743
3371505376	184
2220021536	74
2181168926	985
1379780766	1571
1021997123	580
2565430699	213
2036693798	412
2896247477	179
2752554783	242
2138920399	107
2153198452	0
1789546099	226
3334298571	87
1989699092	52
3043756913	119
2697834844	656
1963518948	0
1343590300	11
1642574716	0
1725680700	107
1139764726	0
3464316823	0
1752788090	0
3332028894	5
2818296373	778
3220981937	548
2682636215	1346
2329559619	432
2281080090	10
1154844160	546
1737173599	10
1578156239	303
1526732820	154
2084117377	431
1248487423	339
2938716915	115
2182028784	79
1691500540	8
1482455935	1025
1066285140	65
3513277688	292
3495509517	1128
2136656096	1346
3517049427	470
1284088692	859
1760309434	5001189
1837819246	305
2497295413	60
1515769848	0
3571903281	959
3087306221	815
2723876734	1098
2049195090	690
3282858311	513
3075973496	67
2718005889	79
1719179038	157
3530586894	178
2921146685	0
1686574419	0
669869216	346
2811133925	83
2623184973	362
2736896595	0
2164256892	0
2821969800	0
2133226281	10
2494704816	95
3049262302	187
2390248187	119
2705160258	6
195076380	198
3038610899	1307
1651502084	412
2672946746	729
962865807	0
2727769852	123
204732887	214
2369094755	623
1607189743	499
1016387446	173
2396017481	165
3570521861	798
1562208666	307
3034508007	165
3082934760	149
2318914923	0
1059557045	10
1300522831	233
2502825369	562
1269624954	176
2955065542	23054
3349761372	427
2002825369	203
2325581849	12
1649020610	133
1768546043	0
335830759	8
1743984767	191
2680473735	0
1572249711	104
986152744	0
1400180702	370
1253792152	80
1669630905	930
1109685333	648
1774758694	107
424283696	213
2586400277	83
2423982831	656
2324094406	85
3335162705	0
1605345387	247
32271525	10
1132175569	0
3467357783	5
1986453895	0
1715690802	521
1336992707	21
2697846386	10
1410937690	10
327867985	10
3045488450	135
2064917263	10
213067891	0
2811132935	300010
3537262364	107
1577039766	20010
2365245284	626
3554294681	154
1648468274	0
975855318	369
3089613195	53
3164627122	97
3515998772	59
2523457126	98
952650979	438
2388748120	10
1569113669	838
2653872351	383
3385954402	12704
2801511863	290
2910005077	542
921975999	10
992195375	86
1149908255	0
2181141549	0
2492639982	454
2892798504	1360
3194601360	94
2019976623	50
3480264211	157
605764949	425
1391579494	718
1490798841	533
3426732759	313
1245474603	146
3088945557	214
2661933118	86
954656910	401
3290428300	492
3513837007	84
1049778938	385
2469458785	275
2106425466	783
2122630095	177
3522800143	1082
2960616746	347
2948919974	210
905296208	79
3512628910	53
947423650	107
3399309760	585
3235296709	160
1468259929	875
2937850645	312
3124549494	104
2900735038	10
2541828046	92
1158996901	0
2239831106	0
3151649577	0
1529976505	0
3020996119	0
1666543359	0
1987829975	210
3480989209	0
3120976626	203
1135902132	94
2503373640	314
2602379227	56
2971391332	49
1640055204	80
905575868	724
2365312877	40
2305974736	95
3201751723	392
1424138034	243
1011162839	45
1943309142	821
583523603	581
1145428390	711
3170187249	514
2351616799	69
2908903879	523
2865248626	72
2021914073	0
1194727320	100010
3102489667	467
1154906413	37274
1115129003	1484
1172544867	116
1027754625	331
945699041	990
2420046051	111
2785668946	58
592484922	2000160
1256893006	1921485
1658041967	44
2980294827	210
2267569698	303
3165523024	1160
728827606	114
1933459031	11065
1742306070	5222
3192886895	245
1625698089	54
727030517	482
488924289	472
2013277688	92
1774230340	137
1210356430	526
2099477923	326
3274398604	91
2326430369	668
2739452840	726
1102949733	103
1219779745	7062
1723909008	1899
2689172258	423
275449029	806
1530508052	4357
1636619598	74
1808990835	184
1986483810	364
244403238	92961
1456028046	10
2402063753	2097089
337845818	11
1264840359	111
1969633885	7
2318868762	52
320990358	453
1337341183	695
1983655052	122
554060469	0
3217369193	571
1051021775	40
865930489	152
2859673855	543
2179523772	584
1831422041	50
3173632305	604
1164517869	463
2040088455	245
2879010819	390
2854939733	363
1950323524	354
212637818	46
3497296279	235
928421079	250
2528345909	565
3465374703	519
110	11
2509735343	220
1484062928	214
2241795361	49
3428524778	381
3578372214	67
1409281804	159
2831086771	257
1974648785	174
2722239049	91
1830211324	0
1558850381	293
3282771877	461
2760603019	64
1224620755	45
2695034928	28
2713128846	469
2160948533	181
3432640832	7
3576877026	344
1198528564	452
3012611168	53
2844321508	1210
2272806307	155
1591849527	208
1575631249	161
2402522339	409
823164050	125
1632291478	88
3390555901	359
1979160883	123
1659073242	468
1248808511	627
1293656910	189
839989442	842
749108868	498
2927717939	427
3037435653	317
2121791564	388
2975260010	272
1205995808	231
3083075624	0
3199558920	96
1552029280	205
1227486779	390
2737791460	85
892344004	597
2043181861	114
2162871556	317
2018906103	120
23088404	94
2117561603	261
1597936208	606
314962249	113
2761434136	90
1412252134	131
269001298	509
227769034	89
1457685672	78
2749065732	392
2109705627	334
2404948983	338
1825434008	236
2235161207	744
2031998374	184
1245805991	364
2043394695	93
2678934362	152
1071088376	353
647789424	94
823651727	161
1840663923	123
1399664961	89
3383309864	134
912615322	871
550963869	206
1293845270	145
1874775748	735
1203923761	1344
2980068423	32
209650734	495
2024336836	159
2366246233	412
3094628511	572
1809721321	397
3248847114	82
3202354080	481
2727551336	0
3147161577	0
3572179196	1
2101038192	0
457715828	155
2331467793	0
1904622506	158
2785086360	68
2023550899	233
1270147799	61
2261779393	293
2166929783	5
1283312078	524
2761228001	199
2718440145	300
2714646984	417
2931765054	83
3170285159	227
2777834497	334
3305480096	41
2667991582	146
2930336613	115
549400706	98
2947783091	221
2306683759	105
1002701383	374
3029250792	77
2751421294	115
2046382005	163
3541712158	147
2697656452	309
2946437181	104
2661752632	317
3496346056	263
2411995718	40
2039914688	90
1928880131	413
3136364692	45
3129799203	239
3124683433	70
3092723164	104
2942984673	411
1539228871	11
1720412966	10
101466456	11
893239044	108
3415119759	0
1377229495	78
2465308400	10
1181024498	641
1832232051	213
3068369667	70
491296472	68
2861711550	0
695957004	1110
2557335829	72
1257391748	234
715212679	601
3113340878	342
3257651631	167
3221786137	71
1457263173	191
2897873408	2
2697504470	0
3454202147	134
499556284	193
2332599191	49
1011586213	725
1852704921	107
2074371016	10
3310009480	109
2927960386	261
1842128081	117
3191374253	41
3284348702	112
3583165330	130
2637309001	63
3400737409	144
3328495542	46
3224247160	54
1545730010	315
2269699724	269
799733126	97
3113999644	226
891055976	105
3179457224	57
705669727	49
1842604912	103
2039739433	70
3030317675	50
1341497619	41
3391427435	10
3452869423	6108
1259931288	248
1977368863	457
2300332073	429
1848906144	45
562524919	369
1448519591	1703
2225475175	73
1256257282	411
1115036125	585
2985027691	55
2512438613	333
1506837725	369
2410889498	148
2663093869	670
2281462865	198
1135861227	479
2780925161	193
1297279756	248
564816792	0
2583798657	75
3111827591	203
2496088151	0
1753882961	204
2172268786	101
2164601382	26
3199488374	113
1915682418	486
24972954130	110
2768461722	0
2685564685	183
503245049	68
2293562983	232
3290864633	191
3098486187	185
1589540145	113
1196883661	295
2768837573	111
3381757360	44
1986880048	46
2510098029	224
202386328	357
2297613070	190
2792565658	121
852578214	50
1292490165	129
3332348840	227
2114502340	75
2219261658	69
2570246455	200
2889685561	152
1157947591	70
2501260765	43
3520269706	108
1962836269	54
2489874808	10
495606183	140
2570649096	102
1738114798	72
3395341455	186
2115649197	76
1553994336	10
2659025460	302
2491346408	305
3554575681	118
2371302762	131
780096303	362
2268536673	725
1427058539	184
2357027679	23
1689674046	0
2647906598	231
120392376	14
3518168243	292
942811161	8
728965264	226
1795482630	82
1749633826	253
2684438895	3
3446767055	10
1443872246	112
1420867945	142
2537964356	406
2775974063	97
1592825512	0
1061234176	93
1458152374	128
2731591495	331
1125064312	77
2209564897	147
3064184198	212
3266981453	56
3499963242	10
2939480051	202
318800362	99
1097789115	284
1606304325	689
2827824879	246
3197951342	513
1465832688	365
3033752875	6
3453961968	56
3347212819	0
3081263634	1
2956394880	21
2187501834	16
1223218849	677
1963623188	32
2655742063	356
2900332747	79
2136473827	110
3201375956	121
3111943648	199
2727697532	104
2537211763	3
3126506563	86
971732887	311
2206090460	59
3251466194	63
2193336448	10
1879264236	21
2164424687	148
627538260	49
3037054993	129
3083287827	67
1	311
2	310
10001	11
88888	11
1970013976	110
237443927	107
3448271931	52
1817023900	110
1429312945	290
3051907830	100
2568441530	77
2821530947	67
3180303820	80
1448467901	76
3097987469	51
1531040972	41
368505353	121
1322679231	63
1785494290	77
1737090304	116
3556965066	118
3472084911	92
3059026553	109
3440902083	119
654471469	142
3022657237	91
2262813266	45
2396745810	40
1461523710	55
70057397	107
3172706500	68
2455148264	51
529505088	73
2331075010	13
1878833716	85
3488853753	41
3521287508	42
2793674791	83
208267323	190
3562612998	218
862246040	71
3254484109	84
2547347575	51
2709768347	58
1003112450	436
430663359	229
1465180583	165
2418484426	64
13956008418	11
9223372036854775807	11
